SiteCode|Year|paramDB|paramWeb|paramDisplayLabel
COL|2010|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2009|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2008|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2007|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2006|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2005|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2004|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2003|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2002|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2001|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2000|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1999|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1998|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1997|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1996|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1995|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1994|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1993|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1992|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1991|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1990|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1989|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1988|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1987|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1986|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1985|FLOW, RIVER DISCHARGE|Flow|Flow
COL|1984|FLOW, RIVER DISCHARGE|Flow|Flow
COL|2022|RIVER STAGE|RiverStage|Stage
COL|2021|RIVER STAGE|RiverStage|Stage
COL|2020|RIVER STAGE|RiverStage|Stage
COL|2019|RIVER STAGE|RiverStage|Stage
COL|2018|RIVER STAGE|RiverStage|Stage
COL|2017|RIVER STAGE|RiverStage|Stage
COL|2016|RIVER STAGE|RiverStage|Stage
COL|2015|RIVER STAGE|RiverStage|Stage
COL|2014|RIVER STAGE|RiverStage|Stage
COL|2013|RIVER STAGE|RiverStage|Stage
COL|2012|RIVER STAGE|RiverStage|Stage
COL|2011|RIVER STAGE|RiverStage|Stage
COL|2010|RIVER STAGE|RiverStage|Stage
COL|2009|RIVER STAGE|RiverStage|Stage
COL|2008|RIVER STAGE|RiverStage|Stage
COL|2007|RIVER STAGE|RiverStage|Stage
COL|2006|RIVER STAGE|RiverStage|Stage
COL|2005|RIVER STAGE|RiverStage|Stage
COL|2004|RIVER STAGE|RiverStage|Stage
COL|2003|RIVER STAGE|RiverStage|Stage
COL|2002|RIVER STAGE|RiverStage|Stage
COL|2001|RIVER STAGE|RiverStage|Stage
COL|2000|RIVER STAGE|RiverStage|Stage
COL|1999|RIVER STAGE|RiverStage|Stage
COL|1998|RIVER STAGE|RiverStage|Stage
COL|1997|RIVER STAGE|RiverStage|Stage
COL|1996|RIVER STAGE|RiverStage|Stage
COL|1995|RIVER STAGE|RiverStage|Stage
COL|1994|RIVER STAGE|RiverStage|Stage
COL|1993|RIVER STAGE|RiverStage|Stage
COL|1992|RIVER STAGE|RiverStage|Stage
COL|1991|RIVER STAGE|RiverStage|Stage
COL|1990|RIVER STAGE|RiverStage|Stage
COL|1989|RIVER STAGE|RiverStage|Stage
COL|1988|RIVER STAGE|RiverStage|Stage
COL|1987|RIVER STAGE|RiverStage|Stage
COL|1986|RIVER STAGE|RiverStage|Stage
COL|1985|RIVER STAGE|RiverStage|Stage
COL|1984|RIVER STAGE|RiverStage|Stage
DCV|2022|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2021|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2020|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2019|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2018|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2017|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2016|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2015|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2014|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2013|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2012|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2011|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2010|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2009|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2008|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2007|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2006|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2005|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2004|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2003|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2002|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2001|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2000|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|1999|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|1998|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|1997|FLOW, RIVER DISCHARGE|Flow|Flow
DCV|2022|RIVER STAGE|RiverStage|Stage
DCV|2021|RIVER STAGE|RiverStage|Stage
DCV|2020|RIVER STAGE|RiverStage|Stage
DCV|2019|RIVER STAGE|RiverStage|Stage
DCV|2018|RIVER STAGE|RiverStage|Stage
DCV|2017|RIVER STAGE|RiverStage|Stage
DCV|2016|RIVER STAGE|RiverStage|Stage
DCV|2015|RIVER STAGE|RiverStage|Stage
DCV|2014|RIVER STAGE|RiverStage|Stage
DCV|2013|RIVER STAGE|RiverStage|Stage
DCV|2012|RIVER STAGE|RiverStage|Stage
DCV|2011|RIVER STAGE|RiverStage|Stage
DCV|2010|RIVER STAGE|RiverStage|Stage
DCV|2009|RIVER STAGE|RiverStage|Stage
DCV|2008|RIVER STAGE|RiverStage|Stage
DCV|2007|RIVER STAGE|RiverStage|Stage
DCV|2006|RIVER STAGE|RiverStage|Stage
DCV|2005|RIVER STAGE|RiverStage|Stage
DCV|2004|RIVER STAGE|RiverStage|Stage
DCV|2003|RIVER STAGE|RiverStage|Stage
DCV|2002|RIVER STAGE|RiverStage|Stage
DCV|2001|RIVER STAGE|RiverStage|Stage
DCV|2000|RIVER STAGE|RiverStage|Stage
DCV|1999|RIVER STAGE|RiverStage|Stage
DCV|1998|RIVER STAGE|RiverStage|Stage
DCV|1997|RIVER STAGE|RiverStage|Stage
DCV|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2004|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2003|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2002|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2001|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2000|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|1999|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|1998|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DCV|2007|WATER, TURBIDITY|Turbidity|
DCV|2006|WATER, TURBIDITY|Turbidity|
DCV|2005|WATER, TURBIDITY|Turbidity|
DCV|2004|WATER, TURBIDITY|Turbidity|
DCV|2003|WATER, TURBIDITY|Turbidity|
DCV|2002|WATER, TURBIDITY|Turbidity|
DCV|2001|WATER, TURBIDITY|Turbidity|
DCV|2000|WATER, TURBIDITY|Turbidity|
DCV|1999|WATER, TURBIDITY|Turbidity|
DCV|1998|WATER, TURBIDITY|Turbidity|
SDC|2022|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2021|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2020|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2019|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2018|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2017|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2016|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2015|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2014|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2013|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2012|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2011|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2010|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2009|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2008|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2007|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2006|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2005|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2004|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2003|FLOW, RIVER DISCHARGE|Flow|Flow
SDC|2022|RIVER STAGE|RiverStage|Stage
SDC|2021|RIVER STAGE|RiverStage|Stage
SDC|2020|RIVER STAGE|RiverStage|Stage
SDC|2019|RIVER STAGE|RiverStage|Stage
SDC|2018|RIVER STAGE|RiverStage|Stage
SDC|2017|RIVER STAGE|RiverStage|Stage
SDC|2016|RIVER STAGE|RiverStage|Stage
SDC|2015|RIVER STAGE|RiverStage|Stage
SDC|2014|RIVER STAGE|RiverStage|Stage
SDC|2013|RIVER STAGE|RiverStage|Stage
SDC|2012|RIVER STAGE|RiverStage|Stage
SDC|2011|RIVER STAGE|RiverStage|Stage
SDC|2010|RIVER STAGE|RiverStage|Stage
SDC|2009|RIVER STAGE|RiverStage|Stage
SDC|2008|RIVER STAGE|RiverStage|Stage
SDC|2007|RIVER STAGE|RiverStage|Stage
SDC|2006|RIVER STAGE|RiverStage|Stage
SDC|2005|RIVER STAGE|RiverStage|Stage
SDC|2004|RIVER STAGE|RiverStage|Stage
SDC|2003|RIVER STAGE|RiverStage|Stage
SDC|2002|RIVER STAGE|RiverStage|Stage
SDC|2022|WATER, VELOCITY|velocity|Water Velocity
SDC|2021|WATER, VELOCITY|velocity|Water Velocity
SDC|2020|WATER, VELOCITY|velocity|Water Velocity
SDC|2019|WATER, VELOCITY|velocity|Water Velocity
SDC|2018|WATER, VELOCITY|velocity|Water Velocity
SDC|2017|WATER, VELOCITY|velocity|Water Velocity
SDC|2016|WATER, VELOCITY|velocity|Water Velocity
SDC|2015|WATER, VELOCITY|velocity|Water Velocity
SDC|2014|WATER, VELOCITY|velocity|Water Velocity
SDC|2013|WATER, VELOCITY|velocity|Water Velocity
SDC|2012|WATER, VELOCITY|velocity|Water Velocity
SDC|2011|WATER, VELOCITY|velocity|Water Velocity
SDC|2010|WATER, VELOCITY|velocity|Water Velocity
SDC|2009|WATER, VELOCITY|velocity|Water Velocity
SDC|2008|WATER, VELOCITY|velocity|Water Velocity
SDC|2007|WATER, VELOCITY|velocity|Water Velocity
SDC|2006|WATER, VELOCITY|velocity|Water Velocity
SDC|2005|WATER, VELOCITY|velocity|Water Velocity
SDC|2004|WATER, VELOCITY|velocity|Water Velocity
SDC|2003|WATER, VELOCITY|velocity|Water Velocity
SDC|2002|WATER, VELOCITY|velocity|Water Velocity
SDC|2022|WATER, TURBIDITY|Turbidity|
SDC|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2022|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2021|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2020|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2019|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2018|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2017|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2016|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2015|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2014|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2013|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2012|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2011|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2010|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2009|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2008|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2007|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2006|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2005|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2004|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2003|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2002|FLOW, RIVER DISCHARGE|Flow|Flow
DLC|2022|RIVER STAGE|RiverStage|Stage
DLC|2021|RIVER STAGE|RiverStage|Stage
DLC|2020|RIVER STAGE|RiverStage|Stage
DLC|2019|RIVER STAGE|RiverStage|Stage
DLC|2018|RIVER STAGE|RiverStage|Stage
DLC|2017|RIVER STAGE|RiverStage|Stage
DLC|2016|RIVER STAGE|RiverStage|Stage
DLC|2015|RIVER STAGE|RiverStage|Stage
DLC|2014|RIVER STAGE|RiverStage|Stage
DLC|2013|RIVER STAGE|RiverStage|Stage
DLC|2012|RIVER STAGE|RiverStage|Stage
DLC|2011|RIVER STAGE|RiverStage|Stage
DLC|2010|RIVER STAGE|RiverStage|Stage
DLC|2009|RIVER STAGE|RiverStage|Stage
DLC|2008|RIVER STAGE|RiverStage|Stage
DLC|2007|RIVER STAGE|RiverStage|Stage
DLC|2006|RIVER STAGE|RiverStage|Stage
DLC|2005|RIVER STAGE|RiverStage|Stage
DLC|2004|RIVER STAGE|RiverStage|Stage
DLC|2003|RIVER STAGE|RiverStage|Stage
DLC|2002|RIVER STAGE|RiverStage|Stage
DLC|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
DLC|2022|WATER, VELOCITY|velocity|Water Velocity
DLC|2021|WATER, VELOCITY|velocity|Water Velocity
DLC|2020|WATER, VELOCITY|velocity|Water Velocity
DLC|2019|WATER, VELOCITY|velocity|Water Velocity
DLC|2018|WATER, VELOCITY|velocity|Water Velocity
DLC|2017|WATER, VELOCITY|velocity|Water Velocity
DLC|2016|WATER, VELOCITY|velocity|Water Velocity
DLC|2015|WATER, VELOCITY|velocity|Water Velocity
DLC|2014|WATER, VELOCITY|velocity|Water Velocity
DLC|2013|WATER, VELOCITY|velocity|Water Velocity
DLC|2012|WATER, VELOCITY|velocity|Water Velocity
DLC|2011|WATER, VELOCITY|velocity|Water Velocity
DLC|2010|WATER, VELOCITY|velocity|Water Velocity
DLC|2009|WATER, VELOCITY|velocity|Water Velocity
DLC|2008|WATER, VELOCITY|velocity|Water Velocity
DLC|2007|WATER, VELOCITY|velocity|Water Velocity
DLC|2006|WATER, VELOCITY|velocity|Water Velocity
DLC|2005|WATER, VELOCITY|velocity|Water Velocity
DLC|2004|WATER, VELOCITY|velocity|Water Velocity
DLC|2003|WATER, VELOCITY|velocity|Water Velocity
DLC|2002|WATER, VELOCITY|velocity|Water Velocity
DLC|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
DLC|2009|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
FPT|2022|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2021|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2020|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2019|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2018|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2017|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2016|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2015|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2014|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2013|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2012|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2011|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2010|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2009|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2008|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2007|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2006|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2005|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2004|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2003|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2002|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2001|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2000|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1999|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1998|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1997|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1996|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1995|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1994|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1993|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1992|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1991|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1990|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1989|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1988|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1987|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1986|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1985|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1984|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1983|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1982|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1981|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1980|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1979|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1978|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1977|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1976|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1975|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1974|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1973|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1972|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1971|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1970|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1969|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1968|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1967|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1966|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1965|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1964|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1963|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1962|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1961|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1960|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1959|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1958|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1957|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1956|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1955|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1954|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1953|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1952|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1951|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1950|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1949|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|1948|FLOW, RIVER DISCHARGE|Flow|Flow
FPT|2022|RIVER STAGE|RiverStage|Stage
FPT|2021|RIVER STAGE|RiverStage|Stage
FPT|2020|RIVER STAGE|RiverStage|Stage
FPT|2019|RIVER STAGE|RiverStage|Stage
FPT|2018|RIVER STAGE|RiverStage|Stage
FPT|2017|RIVER STAGE|RiverStage|Stage
FPT|2016|RIVER STAGE|RiverStage|Stage
FPT|2015|RIVER STAGE|RiverStage|Stage
FPT|2014|RIVER STAGE|RiverStage|Stage
FPT|2013|RIVER STAGE|RiverStage|Stage
FPT|2012|RIVER STAGE|RiverStage|Stage
FPT|2011|RIVER STAGE|RiverStage|Stage
FPT|2010|RIVER STAGE|RiverStage|Stage
FPT|2009|RIVER STAGE|RiverStage|Stage
FPT|2008|RIVER STAGE|RiverStage|Stage
FPT|2007|RIVER STAGE|RiverStage|Stage
FPT|2006|RIVER STAGE|RiverStage|Stage
FPT|2005|RIVER STAGE|RiverStage|Stage
FPT|2004|RIVER STAGE|RiverStage|Stage
FPT|2003|RIVER STAGE|RiverStage|Stage
FPT|2002|RIVER STAGE|RiverStage|Stage
FPT|2001|RIVER STAGE|RiverStage|Stage
FPT|2000|RIVER STAGE|RiverStage|Stage
FPT|1999|RIVER STAGE|RiverStage|Stage
FPT|1998|RIVER STAGE|RiverStage|Stage
FPT|1997|RIVER STAGE|RiverStage|Stage
FPT|1996|RIVER STAGE|RiverStage|Stage
FPT|1995|RIVER STAGE|RiverStage|Stage
FPT|1994|RIVER STAGE|RiverStage|Stage
FPT|1993|RIVER STAGE|RiverStage|Stage
FPT|1992|RIVER STAGE|RiverStage|Stage
FPT|1991|RIVER STAGE|RiverStage|Stage
FPT|1990|RIVER STAGE|RiverStage|Stage
FPT|1989|RIVER STAGE|RiverStage|Stage
FPT|1988|RIVER STAGE|RiverStage|Stage
FPT|1987|RIVER STAGE|RiverStage|Stage
FPT|1986|RIVER STAGE|RiverStage|Stage
FPT|1985|RIVER STAGE|RiverStage|Stage
FPT|1984|RIVER STAGE|RiverStage|Stage
FPT|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FPT|2022|WATER, VELOCITY|velocity|Water Velocity
FPT|2021|WATER, VELOCITY|velocity|Water Velocity
FPT|2020|WATER, VELOCITY|velocity|Water Velocity
FPT|2019|WATER, VELOCITY|velocity|Water Velocity
FPT|2018|WATER, VELOCITY|velocity|Water Velocity
FPT|2017|WATER, VELOCITY|velocity|Water Velocity
FPT|2016|WATER, VELOCITY|velocity|Water Velocity
FPT|2015|WATER, VELOCITY|velocity|Water Velocity
FPT|2014|WATER, VELOCITY|velocity|Water Velocity
FPT|2013|WATER, VELOCITY|velocity|Water Velocity
FPT|2012|WATER, VELOCITY|velocity|Water Velocity
FPT|2011|WATER, VELOCITY|velocity|Water Velocity
FPT|2010|WATER, VELOCITY|velocity|Water Velocity
FPT|2009|WATER, VELOCITY|velocity|Water Velocity
FPT|2008|WATER, VELOCITY|velocity|Water Velocity
FPT|2007|WATER, VELOCITY|velocity|Water Velocity
FPT|2006|WATER, VELOCITY|velocity|Water Velocity
FPT|2005|WATER, VELOCITY|velocity|Water Velocity
FPT|2004|WATER, VELOCITY|velocity|Water Velocity
FPT|2003|WATER, VELOCITY|velocity|Water Velocity
FPT|2002|WATER, VELOCITY|velocity|Water Velocity
FPT|2001|WATER, VELOCITY|velocity|Water Velocity
FPT|2000|WATER, VELOCITY|velocity|Water Velocity
FPT|1999|WATER, VELOCITY|velocity|Water Velocity
FPT|1998|WATER, VELOCITY|velocity|Water Velocity
FPT|1997|WATER, VELOCITY|velocity|Water Velocity
FPT|1996|WATER, VELOCITY|velocity|Water Velocity
