SiteCode	Year	paramDB	paramWeb	paramDisplayLabel	onlineNames	onlineData
FOL	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
FOL	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
FOL	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
FOL	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
FOL	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
FOL	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2022	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2021	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2020	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2017	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2012	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2011	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2010	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2009	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	1999	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
ORO	1998	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2022	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2021	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2020	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2017	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2012	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2011	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2010	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2009	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
SHA	1990	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2022	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2021	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2020	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2017	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2012	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2011	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2010	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2009	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
WHI	1990	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2022	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2021	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2020	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2017	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2012	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2011	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2010	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2009	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
MIL	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
GDW	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
NML	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2022	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2021	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2020	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2019	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2018	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2017	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2016	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2015	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2014	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2013	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2012	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2011	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2010	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2009	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2008	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2007	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2006	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2005	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2004	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2003	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2002	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2001	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	2000	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1999	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1998	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1997	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1996	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1995	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1994	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1993	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1992	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1991	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1988	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1986	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1984	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1983	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1982	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1981	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1980	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1977	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1975	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1974	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1971	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1966	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1965	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1964	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1963	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
CLE	1962	"DISCHARGE,CONTROL REGULATING"	ControlRegulatingDischarge	Control Regulating Discharge	Control Regulating Discharge (CFS)	1
BSF	2022	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2021	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2020	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2019	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2018	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2017	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2016	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2015	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2014	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2013	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2012	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2011	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2010	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2009	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2008	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2007	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2006	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2005	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2004	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2003	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2002	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2001	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	2000	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	1999	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	1998	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	1997	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
BSF	1996	"WATER, DISSOLVED OXYGEN"	DissolvedOxygen	Dissolved Oxygen	Dissolved Oxygen (mg/L)	1
